prospect_id,rep_id,company_name,company_size,lead_source,product_interest,quarter,created_date,status,meetings_held,closed_date,proposed_value_usd,closed_value_usd
PROS-04986,REP-0095,Granite Group,51-200,Paid Marketing,Security Suite,Q4 2025,2025-11-12,Lost,4,2025-11-29,32200,
PROS-04987,REP-0086,Ironclad Partners,201-1000,Cold Outreach,Security Suite,Q2 2026,2026-06-15,Open,1,,62500,
PROS-04988,REP-0058,Vertex Technologies,5000+,Paid Marketing,Cloud Compute,Q2 2026,2026-06-12,Lost,3,2026-06-30,50800,
PROS-04989,REP-0056,Nova Industries,1-50,Paid Marketing,Data Analytics,Q1 2026,2026-03-21,Lost,2,2026-04-04,9200,
PROS-04990,REP-0071,Solace Digital,51-200,Inbound Call,Cloud Storage,Q4 2025,2025-11-19,Dead,1,,6300,
PROS-04991,REP-0025,Sterling Works,51-200,Inbound Call,Cloud Compute,Q2 2026,2026-06-14,Open,0,,20800,
PROS-04992,REP-0042,Horizon Holdings,51-200,Inbound Call,Security Suite,Q1 2026,2026-03-14,Won,3,2026-03-25,39700,36600
PROS-04993,REP-0005,Northgate Holdings,51-200,Cold Outreach,Cloud Compute,Q1 2026,2026-01-20,Lost,2,2026-02-12,14000,
PROS-04994,REP-0035,Drift Group,1000-5000,Paid Marketing,Cloud Storage,Q1 2026,2026-03-01,Lost,3,2026-05-03,26400,
PROS-04995,REP-0095,Atlas Technologies,1-50,Website Inquiry,Cloud Storage,Q4 2025,2025-12-19,Lost,3,2026-01-01,8600,
PROS-04996,REP-0063,Helix Industries,51-200,LinkedIn,AI Platform,Q2 2026,2026-06-15,Open,0,,84300,
PROS-04997,REP-0071,Nimbus Holdings,1000-5000,LinkedIn,Security Suite,Q4 2025,2025-12-22,Dead,0,,51200,
PROS-04998,REP-0085,Sterling Holdings,1000-5000,Cold Outreach,Security Suite,Q4 2025,2025-10-15,Lost,3,2025-12-29,133300,
PROS-04999,REP-0021,Lattice Group,51-200,LinkedIn,Cloud Storage,Q1 2026,2026-02-16,Dead,1,,7200,
PROS-05000,REP-0009,Lattice Dynamics,201-1000,Conference,Data Analytics,Q1 2026,2026-03-03,Lost,4,2026-05-29,44500,
PROS-05001,REP-0023,Drift Systems,1000-5000,Cold Outreach,Cloud Compute,Q4 2025,2025-10-07,Lost,5,2025-11-14,41800,
PROS-05002,REP-0046,Nimbus Networks,201-1000,Paid Marketing,Cloud Compute,Q4 2025,2025-12-04,Lost,2,2025-12-25,24600,
PROS-05003,REP-0051,Granite Partners,201-1000,Paid Marketing,Security Suite,Q4 2025,2025-12-22,Lost,2,2026-02-24,58600,
PROS-05004,REP-0063,Apex Group,1-50,Website Inquiry,Cloud Compute,Q4 2025,2025-11-29,Lost,3,2025-12-10,6200,
PROS-05005,REP-0075,Ridgeline Systems,201-1000,Website Inquiry,Data Analytics,Q1 2026,2026-03-04,Lost,3,2026-03-26,19800,
PROS-05006,REP-0106,Vertex Holdings,201-1000,Paid Marketing,Data Analytics,Q2 2026,2026-04-17,Lost,2,2026-05-02,41900,
PROS-05007,REP-0037,Orbit Systems,1000-5000,Paid Marketing,Data Analytics,Q4 2025,2025-11-03,Lost,3,2025-12-06,122700,
PROS-05008,REP-0070,Vertex Digital,51-200,Conference,AI Platform,Q2 2026,2026-04-08,Lost,2,2026-05-22,108000,
PROS-05009,REP-0042,Atlas Labs,1-50,Paid Marketing,AI Platform,Q2 2026,2026-06-01,Open,2,,19600,
PROS-05010,REP-0088,Vertex Technologies,51-200,LinkedIn,Cloud Compute,Q2 2026,2026-05-24,Lost,4,2026-06-04,24600,
PROS-05011,REP-0094,Lattice Group,1-50,Inbound Call,Cloud Storage,Q4 2025,2025-10-09,Lost,4,2025-10-17,7000,
PROS-05012,REP-0088,Vantage Solutions,1-50,Conference,Security Suite,Q2 2026,2026-06-16,Open,3,,27400,
PROS-05013,REP-0102,Nimbus Solutions,51-200,Paid Marketing,Security Suite,Q4 2025,2025-12-08,Lost,5,2025-12-31,59200,
PROS-05014,REP-0041,Drift Technologies,51-200,Inbound Call,Security Suite,Q1 2026,2026-01-07,Dead,0,,58100,
PROS-05015,REP-0064,Cobalt Solutions,201-1000,Referral,Data Analytics,Q4 2025,2025-10-17,Lost,5,2025-11-28,42300,
PROS-05016,REP-0097,Helix Partners,201-1000,Paid Marketing,Cloud Compute,Q1 2026,2026-01-05,Dead,1,,39700,
PROS-05017,REP-0102,Cobalt Labs,51-200,Website Inquiry,Cloud Compute,Q4 2025,2025-10-12,Dead,0,,21000,
PROS-05018,REP-0056,Ember Networks,1-50,Paid Marketing,Cloud Compute,Q1 2026,2026-03-29,Lost,3,2026-04-08,10100,
PROS-05019,REP-0053,Anchor Systems,1-50,Website Inquiry,Data Analytics,Q1 2026,2026-03-29,Lost,2,2026-04-14,15800,
PROS-05020,REP-0046,Wavefront Digital,51-200,Paid Marketing,AI Platform,Q1 2026,2026-03-03,Lost,2,2026-04-07,95000,
PROS-05021,REP-0069,Nova Networks,51-200,LinkedIn,Data Analytics,Q4 2025,2025-10-20,Lost,3,2025-11-28,26800,
PROS-05022,REP-0020,Fusion Technologies,5000+,LinkedIn,Cloud Storage,Q2 2026,2026-04-12,Lost,5,2026-06-28,21200,
PROS-05023,REP-0108,Apex Holdings,1-50,Paid Marketing,Cloud Compute,Q4 2025,2025-11-02,Lost,5,2025-11-19,15800,
PROS-05024,REP-0008,Helix Networks,1000-5000,Paid Marketing,Security Suite,Q2 2026,2026-06-20,Open,3,,71100,
PROS-05025,REP-0081,Meridian Works,51-200,LinkedIn,Security Suite,Q2 2026,2026-05-21,Lost,3,2026-06-02,51600,
PROS-05026,REP-0015,Quantum Partners,1-50,Conference,Data Analytics,Q4 2025,2025-11-21,Dead,1,,9300,
PROS-05027,REP-0078,Atlas Digital,1000-5000,Paid Marketing,Security Suite,Q1 2026,2026-03-03,Dead,0,,118400,
PROS-05028,REP-0057,Nova Technologies,1000-5000,Website Inquiry,Cloud Storage,Q2 2026,2026-04-09,Dead,1,,14400,
PROS-05029,REP-0095,Atlas Holdings,1-50,Website Inquiry,AI Platform,Q4 2025,2025-10-03,Won,4,2025-10-24,58700,69900
PROS-05030,REP-0080,Ironclad Systems,201-1000,Paid Marketing,Cloud Compute,Q1 2026,2026-01-30,Dead,2,,16900,
PROS-05031,REP-0095,Granite Partners,51-200,Inbound Call,Security Suite,Q4 2025,2025-10-21,Lost,4,2025-11-12,37600,
PROS-05032,REP-0065,Sterling Digital,201-1000,Inbound Call,AI Platform,Q2 2026,2026-04-27,Dead,2,,54000,
PROS-05033,REP-0025,Anchor Industries,1000-5000,Website Inquiry,Cloud Compute,Q2 2026,2026-04-25,Lost,4,2026-06-09,54100,
PROS-05034,REP-0014,Anchor Networks,201-1000,Inbound Call,Cloud Compute,Q2 2026,2026-06-09,Open,3,,23500,
PROS-05035,REP-0014,Anchor Technologies,51-200,Conference,Cloud Compute,Q2 2026,2026-04-17,Dead,2,,22100,
PROS-05036,REP-0088,Ember Solutions,51-200,Conference,AI Platform,Q2 2026,2026-05-11,Lost,2,2026-05-22,95600,
PROS-05037,REP-0036,Anchor Solutions,201-1000,Paid Marketing,Data Analytics,Q1 2026,2026-02-04,Lost,5,2026-03-16,40300,
PROS-05038,REP-0070,Ridgeline Partners,201-1000,Cold Outreach,AI Platform,Q1 2026,2026-02-15,Dead,0,,121800,
PROS-05039,REP-0068,Atlas Works,1000-5000,Paid Marketing,Cloud Compute,Q4 2025,2025-10-29,Dead,0,,41800,
PROS-05040,REP-0094,Wavefront Industries,1-50,Paid Marketing,Security Suite,Q2 2026,2026-04-07,Lost,3,2026-04-30,43600,
PROS-05041,REP-0047,Horizon Group,1000-5000,Conference,AI Platform,Q4 2025,2025-12-05,Won,6,2026-01-13,186500,203900
PROS-05042,REP-0024,Solace Partners,51-200,Inbound Call,Cloud Storage,Q2 2026,2026-05-26,Lost,2,2026-06-14,10200,
PROS-05043,REP-0087,Orbit Dynamics,201-1000,Paid Marketing,Cloud Compute,Q1 2026,2026-03-24,Lost,3,2026-04-19,38800,
PROS-05044,REP-0065,Summit Dynamics,201-1000,Cold Outreach,Cloud Storage,Q1 2026,2026-03-05,Lost,4,2026-04-08,15000,
PROS-05045,REP-0005,Ridgeline Technologies,1-50,LinkedIn,Data Analytics,Q1 2026,2026-02-10,Won,2,2026-02-25,19200,17300
PROS-05046,REP-0096,Summit Networks,51-200,Paid Marketing,Cloud Compute,Q4 2025,2025-11-03,Lost,3,2025-11-12,19100,
PROS-05047,REP-0105,Ironclad Group,1000-5000,LinkedIn,Data Analytics,Q1 2026,2026-02-06,Lost,5,2026-03-14,39300,
PROS-05048,REP-0044,Fusion Solutions,1-50,Paid Marketing,Cloud Storage,Q4 2025,2025-12-05,Dead,0,,4500,
PROS-05049,REP-0034,Atlas Solutions,1000-5000,Cold Outreach,Cloud Storage,Q1 2026,2026-01-29,Lost,2,2026-03-17,29800,
PROS-05050,REP-0055,Apex Labs,5000+,Cold Outreach,Cloud Compute,Q2 2026,2026-04-22,Won,5,2026-06-06,53700,45800
PROS-05051,REP-0033,Nimbus Systems,201-1000,Paid Marketing,AI Platform,Q2 2026,2026-06-15,Open,3,,59200,
PROS-05052,REP-0019,Ironclad Industries,201-1000,LinkedIn,AI Platform,Q4 2025,2025-10-19,Dead,0,,131100,
PROS-05053,REP-0023,Ironclad Labs,5000+,Website Inquiry,Data Analytics,Q2 2026,2026-05-12,Won,6,2026-06-30,87000,94400
PROS-05054,REP-0037,Orbit Solutions,1000-5000,Conference,AI Platform,Q1 2026,2026-02-03,Won,6,2026-02-26,183700,168100
PROS-05055,REP-0107,Zenith Systems,51-200,Website Inquiry,Cloud Compute,Q4 2025,2025-12-17,Won,3,2026-01-05,23300,22700
PROS-05056,REP-0035,Vantage Industries,5000+,Inbound Call,Data Analytics,Q4 2025,2025-12-13,Won,5,2026-02-18,134900,157800
PROS-05057,REP-0099,Cobalt Technologies,201-1000,Paid Marketing,Data Analytics,Q2 2026,2026-04-27,Lost,5,2026-05-15,45000,
PROS-05058,REP-0095,Fusion Works,51-200,Cold Outreach,Data Analytics,Q4 2025,2025-11-18,Lost,2,2025-12-06,15900,
PROS-05059,REP-0037,Cobalt Industries,201-1000,Inbound Call,AI Platform,Q4 2025,2025-12-03,Lost,5,2025-12-23,76900,
PROS-05060,REP-0043,Anchor Industries,1000-5000,Website Inquiry,Cloud Storage,Q1 2026,2026-02-15,Dead,1,,18400,
PROS-05061,REP-0012,Meridian Industries,1-50,Paid Marketing,Data Analytics,Q2 2026,2026-05-03,Lost,4,2026-05-19,16800,
PROS-05062,REP-0074,Nimbus Digital,51-200,Inbound Call,Cloud Storage,Q1 2026,2026-02-08,Dead,0,,7900,
PROS-05063,REP-0047,Vertex Technologies,201-1000,Website Inquiry,Security Suite,Q2 2026,2026-06-27,Lost,3,2026-06-27,69400,
PROS-05064,REP-0048,Northgate Systems,5000+,Conference,Cloud Compute,Q2 2026,2026-05-09,Dead,0,,95600,
PROS-05065,REP-0047,Sterling Labs,201-1000,Conference,Data Analytics,Q2 2026,2026-05-17,Dead,0,,28400,
PROS-05066,REP-0015,Lattice Works,1-50,LinkedIn,Cloud Storage,Q2 2026,2026-04-03,Lost,5,2026-04-27,5400,
PROS-05067,REP-0058,Horizon Dynamics,5000+,Paid Marketing,AI Platform,Q4 2025,2025-10-18,Lost,4,2025-11-22,234000,
PROS-05068,REP-0004,Ironclad Solutions,201-1000,Paid Marketing,Data Analytics,Q4 2025,2025-11-08,Dead,0,,56600,
PROS-05069,REP-0108,Pulse Holdings,201-1000,Conference,Cloud Storage,Q1 2026,2026-02-28,Won,4,2026-03-14,20000,19000
PROS-05070,REP-0047,Solace Solutions,201-1000,Inbound Call,AI Platform,Q2 2026,2026-06-24,Open,2,,127500,
PROS-05071,REP-0007,Granite Networks,51-200,Cold Outreach,Cloud Compute,Q2 2026,2026-06-25,Open,1,,20700,
PROS-05072,REP-0033,Lattice Partners,201-1000,Paid Marketing,Cloud Compute,Q4 2025,2025-12-25,Dead,2,,20000,
PROS-05073,REP-0059,Atlas Industries,51-200,Conference,Data Analytics,Q2 2026,2026-06-28,Open,1,,21900,
PROS-05074,REP-0003,Apex Solutions,1-50,Paid Marketing,Security Suite,Q1 2026,2026-03-05,Dead,0,,22900,
PROS-05075,REP-0010,Solace Holdings,201-1000,Conference,Cloud Storage,Q1 2026,2026-02-24,Lost,4,2026-04-01,16000,
PROS-05076,REP-0059,Ridgeline Labs,1-50,Paid Marketing,Cloud Storage,Q4 2025,2025-11-08,Dead,0,,4200,
PROS-05077,REP-0039,Wavefront Holdings,5000+,Paid Marketing,AI Platform,Q1 2026,2026-03-21,Lost,3,2026-06-01,304500,
PROS-05078,REP-0093,Zenith Solutions,1-50,Paid Marketing,Data Analytics,Q2 2026,2026-06-24,Open,1,,10000,
PROS-05079,REP-0070,Drift Networks,1000-5000,Referral,Cloud Compute,Q4 2025,2025-11-22,Won,5,2025-12-29,69200,59300
PROS-05080,REP-0069,Nimbus Labs,1000-5000,Inbound Call,Security Suite,Q1 2026,2026-03-01,Dead,0,,57900,
PROS-05081,REP-0065,Wavefront Networks,51-200,Paid Marketing,Cloud Compute,Q2 2026,2026-05-10,Lost,5,2026-06-29,17200,
PROS-05082,REP-0015,Drift Systems,51-200,Paid Marketing,Data Analytics,Q2 2026,2026-05-04,Lost,3,2026-05-20,45100,
PROS-05083,REP-0016,Atlas Industries,5000+,Website Inquiry,Data Analytics,Q4 2025,2025-11-30,Lost,4,2026-02-25,87400,
PROS-05084,REP-0110,Drift Networks,201-1000,Cold Outreach,Cloud Storage,Q1 2026,2026-01-22,Lost,5,2026-03-08,18900,
PROS-05085,REP-0041,Atlas Digital,201-1000,Website Inquiry,Cloud Storage,Q4 2025,2025-10-11,Dead,0,,9900,
PROS-05086,REP-0083,Wavefront Holdings,51-200,Paid Marketing,Cloud Compute,Q4 2025,2025-11-11,Lost,4,2025-12-31,22600,
PROS-05087,REP-0021,Vantage Partners,1-50,Website Inquiry,Cloud Storage,Q1 2026,2026-02-21,Lost,2,2026-03-17,4300,
PROS-05088,REP-0008,Wavefront Holdings,201-1000,Cold Outreach,AI Platform,Q2 2026,2026-04-23,Lost,5,2026-05-31,72700,
PROS-05089,REP-0100,Ironclad Digital,201-1000,Website Inquiry,AI Platform,Q4 2025,2025-12-25,Lost,4,2026-02-05,39000,
PROS-05090,REP-0004,Vantage Partners,1-50,Paid Marketing,AI Platform,Q2 2026,2026-06-23,Open,0,,56100,
PROS-05091,REP-0092,Drift Group,5000+,Paid Marketing,Cloud Compute,Q1 2026,2026-01-01,Dead,0,,55400,
PROS-05092,REP-0056,Cobalt Solutions,51-200,Website Inquiry,Data Analytics,Q2 2026,2026-05-18,Lost,4,2026-05-26,38100,
PROS-05093,REP-0042,Granite Partners,51-200,Paid Marketing,Security Suite,Q1 2026,2026-01-02,Won,4,2026-01-26,36000,41000
PROS-05094,REP-0076,Fusion Partners,51-200,Paid Marketing,AI Platform,Q4 2025,2025-12-24,Dead,0,,65600,
PROS-05095,REP-0074,Helix Digital,51-200,Paid Marketing,Cloud Compute,Q4 2025,2025-10-01,Lost,5,2025-10-30,24800,
PROS-05096,REP-0081,Nova Partners,51-200,Website Inquiry,Cloud Compute,Q4 2025,2025-11-06,Lost,2,2025-11-15,21400,
PROS-05097,REP-0091,Redshift Dynamics,201-1000,Paid Marketing,Cloud Compute,Q2 2026,2026-04-03,Lost,4,2026-05-07,25200,
PROS-05098,REP-0042,Summit Group,1-50,Website Inquiry,Data Analytics,Q4 2025,2025-11-07,Lost,4,2025-11-14,23200,
PROS-05099,REP-0034,Northgate Dynamics,1000-5000,Conference,Cloud Storage,Q2 2026,2026-06-07,Open,3,,33600,
PROS-05100,REP-0038,Apex Holdings,51-200,Referral,AI Platform,Q1 2026,2026-01-30,Dead,0,,107500,
PROS-05101,REP-0041,Orbit Industries,201-1000,Inbound Call,Data Analytics,Q1 2026,2026-02-02,Dead,0,,41300,
PROS-05102,REP-0069,Summit Technologies,201-1000,Paid Marketing,AI Platform,Q1 2026,2026-01-25,Dead,0,,96100,
PROS-05103,REP-0102,Vantage Solutions,1-50,Website Inquiry,Cloud Storage,Q2 2026,2026-04-12,Lost,2,2026-05-03,7200,
PROS-05104,REP-0070,Ridgeline Digital,51-200,Inbound Call,Cloud Storage,Q2 2026,2026-05-07,Won,3,2026-06-14,9600,9900
PROS-05105,REP-0042,Lattice Partners,201-1000,Paid Marketing,Cloud Compute,Q2 2026,2026-05-23,Dead,1,,35400,
PROS-05106,REP-0005,Ironclad Dynamics,51-200,Website Inquiry,Security Suite,Q1 2026,2026-03-11,Dead,0,,27400,
PROS-05107,REP-0107,Quantum Digital,201-1000,LinkedIn,Cloud Storage,Q1 2026,2026-03-23,Lost,2,2026-04-09,12100,
PROS-05108,REP-0050,Atlas Partners,5000+,Cold Outreach,Cloud Compute,Q2 2026,2026-04-07,Lost,4,2026-06-02,48900,
PROS-05109,REP-0095,Orbit Systems,1-50,Website Inquiry,Cloud Storage,Q4 2025,2025-10-26,Lost,2,2025-11-04,9700,
PROS-05110,REP-0046,Lattice Group,1000-5000,Conference,Cloud Compute,Q4 2025,2025-11-29,Won,5,2026-01-14,87100,90100
PROS-05111,REP-0090,Atlas Group,1000-5000,Website Inquiry,AI Platform,Q4 2025,2025-12-09,Lost,4,2026-02-01,103300,
PROS-05112,REP-0042,Nimbus Technologies,201-1000,Inbound Call,Cloud Storage,Q1 2026,2026-03-27,Lost,2,2026-04-13,9900,
PROS-05113,REP-0008,Wavefront Holdings,201-1000,Website Inquiry,Cloud Storage,Q4 2025,2025-12-26,Lost,2,2026-01-26,22000,
PROS-05114,REP-0103,Helix Technologies,201-1000,Paid Marketing,Security Suite,Q4 2025,2025-12-02,Dead,0,,30800,
PROS-05115,REP-0044,Granite Networks,51-200,Cold Outreach,Cloud Storage,Q1 2026,2026-01-07,Lost,2,2026-01-31,12800,
PROS-05116,REP-0010,Granite Works,201-1000,Website Inquiry,AI Platform,Q1 2026,2026-02-12,Lost,3,2026-03-05,82700,
PROS-05117,REP-0099,Catalyst Digital,201-1000,Paid Marketing,AI Platform,Q2 2026,2026-06-11,Open,2,,55600,
PROS-05118,REP-0064,Northgate Partners,51-200,Paid Marketing,AI Platform,Q2 2026,2026-05-12,Lost,2,2026-06-09,36300,
PROS-05119,REP-0003,Ember Technologies,1-50,Cold Outreach,AI Platform,Q4 2025,2025-12-09,Dead,0,,22400,
PROS-05120,REP-0109,Meridian Group,51-200,Cold Outreach,Security Suite,Q1 2026,2026-03-17,Dead,0,,32200,
PROS-05121,REP-0080,Quantum Networks,201-1000,Cold Outreach,Cloud Compute,Q4 2025,2025-11-14,Lost,5,2025-12-23,26500,
PROS-05122,REP-0109,Ironclad Networks,1-50,Conference,AI Platform,Q4 2025,2025-11-03,Dead,0,,57100,
PROS-05123,REP-0103,Pulse Systems,1-50,Inbound Call,Data Analytics,Q1 2026,2026-03-22,Lost,5,2026-04-05,11300,
PROS-05124,REP-0019,Quantum Partners,51-200,Cold Outreach,Security Suite,Q4 2025,2025-10-10,Dead,1,,44300,
PROS-05125,REP-0017,Helix Holdings,51-200,Paid Marketing,AI Platform,Q2 2026,2026-05-30,Open,1,,25900,
PROS-05126,REP-0005,Northgate Partners,51-200,Referral,Security Suite,Q2 2026,2026-06-22,Open,1,,50800,
PROS-05127,REP-0108,Drift Labs,1-50,Website Inquiry,Cloud Storage,Q4 2025,2025-10-28,Lost,5,2025-11-19,6600,
PROS-05128,REP-0076,Helix Dynamics,51-200,Paid Marketing,Cloud Storage,Q4 2025,2025-11-01,Lost,3,2025-11-21,9500,
PROS-05129,REP-0086,Summit Partners,51-200,Website Inquiry,Security Suite,Q2 2026,2026-04-09,Dead,0,,54300,
PROS-05130,REP-0001,Cobalt Dynamics,51-200,Paid Marketing,Cloud Compute,Q4 2025,2025-12-07,Dead,0,,25900,
PROS-05131,REP-0051,Catalyst Technologies,5000+,Referral,Cloud Storage,Q1 2026,2026-03-21,Lost,4,2026-05-18,25000,
PROS-05132,REP-0069,Atlas Holdings,1000-5000,Cold Outreach,AI Platform,Q2 2026,2026-05-30,Open,1,,82600,
PROS-05133,REP-0063,Meridian Technologies,51-200,Website Inquiry,Data Analytics,Q1 2026,2026-01-18,Lost,4,2026-01-25,23800,
PROS-05134,REP-0094,Beacon Dynamics,1-50,Paid Marketing,Cloud Compute,Q1 2026,2026-02-10,Lost,3,2026-02-19,20000,
PROS-05135,REP-0065,Ember Partners,201-1000,Conference,Cloud Storage,Q2 2026,2026-05-14,Dead,0,,19100,
PROS-05136,REP-0087,Atlas Labs,51-200,Conference,AI Platform,Q2 2026,2026-06-04,Open,0,,63900,
PROS-05137,REP-0110,Pulse Digital,201-1000,Cold Outreach,Cloud Compute,Q2 2026,2026-04-19,Lost,2,2026-05-25,33000,
PROS-05138,REP-0054,Ridgeline Industries,51-200,Conference,Cloud Compute,Q1 2026,2026-01-30,Won,3,2026-03-19,30600,27300
PROS-05139,REP-0036,Anchor Group,1000-5000,Conference,Security Suite,Q1 2026,2026-02-09,Won,4,2026-03-12,73300,85300
PROS-05140,REP-0107,Drift Labs,1000-5000,Paid Marketing,Data Analytics,Q1 2026,2026-03-11,Lost,3,2026-04-13,55900,
PROS-05141,REP-0042,Quantum Partners,1-50,Website Inquiry,AI Platform,Q2 2026,2026-05-05,Won,4,2026-05-18,50400,53400
PROS-05142,REP-0003,Summit Dynamics,1-50,Paid Marketing,Cloud Compute,Q4 2025,2025-12-26,Dead,0,,9500,
PROS-05143,REP-0022,Catalyst Technologies,201-1000,Cold Outreach,AI Platform,Q2 2026,2026-04-05,Lost,5,2026-05-01,50600,
PROS-05144,REP-0023,Anchor Industries,5000+,LinkedIn,Cloud Compute,Q2 2026,2026-04-09,Lost,5,2026-06-16,51300,
PROS-05145,REP-0001,Nimbus Dynamics,201-1000,Website Inquiry,Cloud Storage,Q2 2026,2026-05-10,Won,3,2026-06-07,15000,15300
PROS-05146,REP-0094,Ridgeline Holdings,1-50,Cold Outreach,Cloud Compute,Q4 2025,2025-11-30,Lost,2,2025-12-15,12100,
PROS-05147,REP-0049,Ridgeline Systems,1000-5000,LinkedIn,Security Suite,Q1 2026,2026-03-19,Lost,5,2026-04-03,87600,
PROS-05148,REP-0060,Northgate Works,1000-5000,Cold Outreach,AI Platform,Q2 2026,2026-05-03,Dead,1,,251700,
PROS-05149,REP-0097,Pulse Digital,201-1000,LinkedIn,Security Suite,Q1 2026,2026-03-07,Dead,0,,72400,
PROS-05150,REP-0065,Summit Solutions,51-200,Paid Marketing,Data Analytics,Q4 2025,2025-10-01,Lost,2,2025-10-29,41300,
PROS-05151,REP-0054,Vantage Industries,1000-5000,Website Inquiry,Cloud Storage,Q4 2025,2025-10-05,Won,3,2025-11-13,36500,33300
PROS-05152,REP-0099,Fusion Group,201-1000,Website Inquiry,Security Suite,Q4 2025,2025-11-28,Lost,3,2026-01-08,49700,
PROS-05153,REP-0005,Sterling Technologies,1-50,Paid Marketing,Security Suite,Q2 2026,2026-06-03,Open,2,,23600,
PROS-05154,REP-0065,Meridian Dynamics,201-1000,Cold Outreach,Cloud Compute,Q1 2026,2026-01-19,Lost,3,2026-02-27,42300,
PROS-05155,REP-0094,Zenith Networks,1-50,LinkedIn,Cloud Compute,Q4 2025,2025-12-04,Lost,3,2025-12-24,15000,
PROS-05156,REP-0090,Apex Partners,1000-5000,Inbound Call,Security Suite,Q1 2026,2026-02-12,Dead,0,,125100,
PROS-05157,REP-0056,Ironclad Dynamics,201-1000,Conference,AI Platform,Q4 2025,2025-10-20,Dead,0,,51300,
PROS-05158,REP-0015,Vertex Partners,1-50,Inbound Call,Cloud Compute,Q1 2026,2026-02-06,Dead,0,,12000,
PROS-05159,REP-0056,Cobalt Labs,51-200,Paid Marketing,Cloud Compute,Q1 2026,2026-01-20,Dead,2,,12800,
PROS-05160,REP-0063,Apex Holdings,1-50,Cold Outreach,Cloud Storage,Q1 2026,2026-01-24,Lost,5,2026-02-02,5800,
PROS-05161,REP-0108,Helix Technologies,1-50,Website Inquiry,Cloud Compute,Q4 2025,2025-11-01,Dead,1,,19800,
PROS-05162,REP-0015,Sterling Networks,1-50,Paid Marketing,Security Suite,Q1 2026,2026-01-29,Dead,0,,42800,
PROS-05163,REP-0089,Apex Digital,1-50,Website Inquiry,Cloud Compute,Q2 2026,2026-04-29,Lost,2,2026-05-23,10300,
PROS-05164,REP-0046,Beacon Labs,1000-5000,Paid Marketing,Cloud Storage,Q1 2026,2026-03-04,Lost,5,2026-03-21,37800,
PROS-05165,REP-0092,Sterling Partners,5000+,Website Inquiry,Data Analytics,Q1 2026,2026-01-07,Lost,5,2026-03-02,112300,
PROS-05166,REP-0007,Vantage Systems,201-1000,Website Inquiry,AI Platform,Q2 2026,2026-05-27,Dead,0,,57800,
PROS-05167,REP-0103,Northgate Systems,1-50,LinkedIn,Data Analytics,Q2 2026,2026-05-05,Dead,0,,18300,
PROS-05168,REP-0036,Summit Solutions,51-200,LinkedIn,Cloud Compute,Q4 2025,2025-12-09,Won,5,2026-01-28,33100,29200
PROS-05169,REP-0082,Meridian Partners,201-1000,Paid Marketing,Cloud Storage,Q1 2026,2026-03-07,Lost,4,2026-03-30,13500,
PROS-05170,REP-0005,Wavefront Group,1-50,Referral,Data Analytics,Q1 2026,2026-03-11,Won,4,2026-03-29,10900,10500
PROS-05171,REP-0098,Lattice Works,1000-5000,Paid Marketing,Security Suite,Q1 2026,2026-01-15,Dead,0,,170800,
PROS-05172,REP-0041,Horizon Technologies,51-200,Paid Marketing,AI Platform,Q1 2026,2026-02-28,Dead,0,,132100,
PROS-05173,REP-0094,Nimbus Digital,51-200,LinkedIn,AI Platform,Q1 2026,2026-01-16,Lost,3,2026-01-28,89800,
PROS-05174,REP-0047,Helix Industries,201-1000,Paid Marketing,Cloud Compute,Q1 2026,2026-02-06,Lost,5,2026-03-14,24600,
PROS-05175,REP-0095,Ridgeline Systems,1-50,Paid Marketing,AI Platform,Q4 2025,2025-11-29,Dead,0,,56100,
PROS-05176,REP-0101,Apex Dynamics,51-200,Cold Outreach,Cloud Compute,Q1 2026,2026-01-02,Lost,2,2026-01-28,32400,
PROS-05177,REP-0005,Zenith Digital,1-50,Cold Outreach,Cloud Compute,Q2 2026,2026-06-02,Open,0,,8400,
PROS-05178,REP-0106,Meridian Partners,201-1000,Paid Marketing,Cloud Storage,Q2 2026,2026-06-11,Lost,5,2026-06-30,13700,
PROS-05179,REP-0024,Cobalt Technologies,1-50,Cold Outreach,Security Suite,Q4 2025,2025-10-10,Lost,3,2025-10-27,13400,
PROS-05180,REP-0043,Horizon Solutions,201-1000,Paid Marketing,AI Platform,Q2 2026,2026-04-24,Lost,4,2026-05-10,42700,
PROS-05181,REP-0088,Ridgeline Systems,1-50,LinkedIn,Cloud Compute,Q2 2026,2026-06-13,Lost,4,2026-06-28,9100,
PROS-05182,REP-0030,Beacon Partners,5000+,Cold Outreach,Security Suite,Q2 2026,2026-06-10,Open,0,,161500,
PROS-05183,REP-0069,Solace Technologies,51-200,Inbound Call,Cloud Compute,Q2 2026,2026-05-26,Dead,0,,11400,
PROS-05184,REP-0007,Fusion Systems,51-200,LinkedIn,Security Suite,Q2 2026,2026-05-16,Lost,4,2026-06-18,57600,
PROS-05185,REP-0016,Anchor Industries,5000+,Paid Marketing,Security Suite,Q1 2026,2026-02-26,Lost,2,2026-04-01,196900,
PROS-05186,REP-0086,Orbit Solutions,51-200,Paid Marketing,Cloud Compute,Q2 2026,2026-05-30,Open,2,,12700,
PROS-05187,REP-0041,Nimbus Partners,201-1000,Cold Outreach,AI Platform,Q2 2026,2026-06-11,Lost,2,2026-06-28,121500,
